,actors_list,num_appearances,avg_critics_vote
96786,Xin Qiao,1,5.5
96787,Xin Shufen,2,7.3
96788,Xin Xin Xiong,1,7.75
96789,Xin Zer Tan,1,4.078582071675851
96790,Xin Zhang,1,8.0
96791,Xin-ran Tao,1,5.67
96792,Xing Jing,1,5.67
96793,Xing Xing Cheng,1,6.54
96794,Xing Yu,3,3.9003712694179047
96795,Xingtong Yao ,2,6.125
96796,Xinming Yang,1,5.67
96797,Xinyu Tang,1,8.0
96798,Xinyu Zhang,1,4.92
96799,Xiomara Alfaro,1,5.67
96800,Xiomara Rodriguez,1,2.0
96801,Xiong Xin-xin,3,6.446666666666666
96802,Xiro Papas,3,3.776666666666667
96803,Xiubo Wu,1,8.0
96804,Xiuhong Zhang,1,5.75
96805,Xiupeng Ji,1,2.3435553283432675
96806,Xiuqiong Jiang,1,9.5
96807,Xochitl Gomez,1,6.07
96808,Xoel Fernández,1,6.67
96809,Xoel Yáñez,1,6.67
96810,Xolo Mariduena,1,5.33
96811,Xosha Roquemore,2,6.654999999999999
96812,Xosé López,1,5.6
96813,Xu Cheng,1,8.0
96814,Xu Fangyi,1,6.33
96815,Xu Jin Jian,1,4.0
96816,Xu Qing,2,6.125
96817,Xu Wang,1,8.0
96818,Xuan Gu,1,4.550050095244683
96819,Xuan Huang,3,6.359999999999999
96820,Xue Bai,1,7.5
96821,Xue Zuren,1,6.0
96822,Xuebing Wang,1,7.38
96823,Xuejian Li,1,9.5
96824,Xueqi Wang,4,5.5675
96825,Xueying Zhao,1,6.0
96826,Xuhui Liu,1,6.384974117939175
96827,Xuki Robeli,1,7.25
96828,Xun Zhang,1,8.0
96829,Xun Zhou,5,6.734
96830,Xuxa Lopes,1,8.489576227857153
96831,Xzavier Estrada,1,4.633590684902084
96832,Xzibit,6,4.995736242475708
96833,Y'lan Noel,2,4.835
96834,Y. Guliaiev,1,8.0
96835,Y. Saratov,1,8.0
96836,Ya Doucheskaya,1,6.9
96837,Ya'ackov Ben-Sira,1,4.0
96838,Ya-Ling Chang,1,6.0
96839,YaYa Gosselin,1,7.0
96840,Yaani King,1,3.9945719814016183
96841,Yaara Pelzig,1,6.1
96842,Yabom Fatmata Kabia,1,8.0
96843,Yacef Saadi,1,8.41
96844,Yachao Wang,1,7.0
96845,Yachuco Yama,1,4.5
96846,Yacine Mesbah,1,7.5
96847,Yacine Naceur,1,8.0
96848,Yaco Alva,2,6.5
96849,Yadira Cleto,1,6.33
96850,Yael Finzi,1,5.0
96851,Yael Grobglas,2,6.0
96852,Yael Orvieto,1,8.0
96853,Yael Stone,3,5.4433333333333325
96854,Yael Zafrir,1,8.0
96855,Yagoub Alfarhan,1,6.0
96856,Yagwalak Chonchanakun,1,7.0
96857,Yahato Ichihara,1,8.0
96858,Yahima Torrès,1,6.55
96859,Yahoo Serious,2,6.0
96860,Yahudah Bane Brown,2,3.0769339073230606
96861,Yahya Abdul-Mateen II,9,5.352603446053556
96862,Yahya Gaier,1,4.0
96863,Yahya Mahayni,1,5.25
96864,Yailene Sierra,1,8.0
96865,Yainis Ynoa,1,7.0
96866,Yakima Canutt,3,4.666666666666667
96867,Yakov Levda,1,7.2
96868,Yakov Smirnoff,1,6.4
96869,Yaliza Burgos,1,5.560170042335245
96870,Yaman Okay,1,8.0
96871,Yaman Tarcan,1,8.0
96872,Yamanouchi Taiyo,1,5.459216386585469
96873,Yamazaki Hirona,1,6.5
96874,Yamei Zhang,1,4.0
96875,Yameji Tsukioka,1,9.54
96876,Yamie Grégoire,1,7.0
96877,Yamil Adorno,1,7.19
96878,Yamil Borges,1,6.0
96879,Yamila Diaz,1,4.6
96880,Yamilet Hidalgo,1,3.33
96881,Yamin Gougmar,1,8.5
96882,Yamina Kacemi,1,6.45
96883,Yamée Couture,2,5.665
96884,Yan Alabushev,1,4.550050095244683
96885,Yan Brian,1,7.67
96886,Yan Cui,1,4.9
96887,Yan England,2,6.6899999999999995
96888,Yan Feldman,1,4.550167470398891
96889,Yan Huang,1,5.644180132609478
96890,Yan Liu,1,4.734309590343448
96891,Yan Ming Shi,1,7.75
96892,Yan Shevchenko,1,5.0
96893,Yan Tang,2,4.719312183470862
96894,Yan Tassin,1,5.67
96895,Yan Tsapnik,2,5.562028806791281
96896,Yan Vitheary,1,3.624057613582562
96897,Yan Xihu,1,7.0
96898,Yan Yee Kwan,2,7.835
96899,Yan-Kay Crystal Lowe,1,4.549111094011022
96900,Yana Galuz,1,3.67
96901,Yana Goor,1,6.0
96902,Yana Marinova,5,4.452514995457049
96903,Yana Novikova,1,6.7
96904,Yana Troyanova,1,6.283903087035191
96905,Yana Yenzhayeva,1,4.67
96906,Yana Yesipovich,2,6.5
96907,Yancey Arias,4,4.121113008577764
96908,Yancy Butler,10,4.328367841362379
96909,Yandi Nurdiansa,1,5.004691928492179
96910,Yanela Hernández,1,5.0
96911,Yanet Sierra,1,7.0
96912,Yang Caiyu,1,6.33
96913,Yang Chiang,1,6.468984208213409
96914,Yang Dong-kun,1,7.88
96915,Yang Ge,1,5.5579399144053
96916,Yang Hee-Woo,1,5.0
96917,Yang Heung-ju,1,6.0
96918,Yang Ik-June,1,8.67
96919,Yang Kuei-Mei,4,7.7775
96920,Yang Kuewei,1,8.33
96921,Yang Lin,1,8.0
96922,Yang Mi,1,6.5
96923,Yang Neng,1,7.580175186207954
96924,Yang Song,2,6.375
96925,Yang Sreypich,1,3.624057613582562
96926,Yang Tian Yi,1,7.5
96927,Yang Yang,1,5.0
96928,Yang Yeong-jo,1,6.75
96929,Yang Yo,1,6.014577125274327
96930,Yang Zhang,1,6.0
96931,Yangshik Tso,1,6.25
96932,Yangzom Brauen,2,6.25
96933,Yanhui Wang,1,5.67
96934,Yani Gellman,3,6.096445444558678
96935,Yani Simone,1,3.0
96936,Yanic Truesdale,2,4.592049954424217
96937,Yanick Renier,1,6.75
96938,Yanina Fayad,1,2.0583421774947275
96939,Yanina Hope,1,4.36332572190756
96940,Yanina Zhejmo,1,8.0
96941,Yanina Zheymo,1,8.0
96942,Yanina Ávila,1,6.33
96943,Yanique Bland,1,4.0
96944,Yanis Lafki,1,6.0
96945,Yanis Richard,1,5.003987677566934
96946,Yaniss Lespert,2,6.07
96947,Yaniv Biton,1,6.63
96948,Yaniv Sharon,1,4.5
96949,Yank Kassim,1,2.52981020106356
96950,Yank Levine,1,6.014811875582742
96951,Yann Bean,1,7.0
96952,Yann Collette,3,7.09
96953,Yann Ebonge,1,7.33
96954,Yann Gael,1,3.0
96955,Yann Goven,3,4.743333333333333
96956,Yann Hnautra,1,5.0
96957,Yann Larvor,1,3.0
96958,Yann Lerat,4,4.807982562019585
96959,Yann Sarfati,1,4.0
96960,Yann Silasi,1,4.5
96961,Yann Sorton,2,5.9
96962,Yann Sundberg,2,4.537508206602524
96963,Yann Trégouët,5,5.720000000000001
96964,Yann Yann Yeo,1,7.33
96965,Yanna McIntosh,2,4.275083735199445
96966,Yannawoutthi Chanthalungsy,2,5.835
96967,Yannick Baudin,1,6.5
96968,Yannick Bisson,5,5.286702778869831
96969,Yannick Choirat,3,7.0566666666666675
96970,Yannick Diakité,1,7.0
96971,Yannick Jozefzoon,1,6.0
96972,Yannick Renier,7,6.651428571428572
96973,Yannig Samot,1,6.014811875582742
96974,Yannik Burwiek,1,8.0
96975,Yannis Belkacem,1,6.3
96976,Yannis Bostantzoglou,3,4.973333333333334
96977,Yannis Kokiasmenos,1,5.5
96978,Yannis Papadopoulos,1,6.72
96979,Yannis Stankoglou,2,6.335
96980,Yannis Totsikas,1,7.6
96981,Yannis Tsortekis,2,6.25
96982,Yannn H'Nautra,1,3.0
96983,Yanosuke Narazaki,1,10.0
96984,Yanping Liu,1,6.0
96985,Yanti Somer,4,5.3925
96986,Yanti Sommer,3,2.1666666666666665
96987,Yao Anlian,1,6.0
96988,Yao Chin,1,5.5
96989,Yao Lin Chen,1,8.0
96990,Yao Lu,1,5.0
96991,Yaphet Kotto,18,6.246666666666666
96992,Yar Koosha,1,4.0
96993,Yara Kewa,1,4.75
96994,Yara Shahidi,3,5.576666666666667
96995,Yara Vaneau,1,7.8
96996,Yardly Kavanagh,1,7.57
96997,Yareli Arizmendi,1,5.33
96998,Yareni García,1,5.5
96999,Yari Gagliucci,2,4.5
97000,Yari Gugliucci,7,3.1470822072507354
97001,Yari Porzio,1,3.0
97002,Yarinda Boonnak,1,3.7250112693323385
97003,Yariv Mozer,1,6.0
97004,Yaron Motola,1,8.0
97005,Yaron Urbas,1,4.448744314032285
97006,Yaroslav Biletskiy,1,6.7
97007,Yaroslav Zhalnin,1,5.0
97008,Yarrow Kraner,1,7.024931822673303
97009,Yasaka Chaisorn,1,2.0
97010,Yasar Cetin,1,5.75
97011,Yasar Güner,1,8.0
97012,Yasar Güven,1,7.5
97013,Yasemin Cetinkaya,1,1.9743320872204948
97014,Yasemin Sannino,1,5.3748541708486135
97015,Yasemin Sener,1,5.644297507763685
97016,Yasemin Yazici,1,5.644297507763685
97017,Yasha Jackson,1,6.0
97018,Yashua Mack,1,7.0
97019,Yashvi Puneet Nagar,1,6.64
97020,Yasin Houicha,3,6.3566666666666665
97021,Yasmin Abidi,1,1.0
97022,Yasmin Blake,1,2.9842172840026415
97023,Yasmin Kassim,2,5.7
97024,Yasmin Monet Prince,1,7.5
97025,Yasmin Murphy,1,5.55
97026,Yasmin Paige,2,5.555
97027,Yasmina Douair,1,7.0
97028,Yasmina Filali,1,6.570289989425806
97029,Yasmina Reza,1,6.5
97030,Yasmine Aker,1,5.560170042335245
97031,Yasmine Al Masri,1,6.38
97032,Yasmine Al-Bustami,1,3.0
97033,Yasmine Belmadi,3,5.933333333333334
97034,Yasmine Bleeth,7,5.464285714285714
97035,Yasmine Elmasri,1,3.83
97036,Yasmine Habib,1,3.75
97037,Yasmine Hamdan,1,7.47
97038,Yasmín Ludueñas,1,7.0
97039,Yasosuke Bando,1,8.1
97040,Yasser Ali Maher,1,6.94
97041,Yassine Azzouz,2,5.25
97042,Yassine Chigri,1,1.0
97043,Yassine Mkhichen,1,7.0
97044,Yassine Salihine,1,8.19
97045,Yassmin Pucci,1,2.714656571933361
97046,Yassmine Dimassi,1,5.67
97047,Yasuaki Kurata,8,5.009306825780927
97048,Yasuhito Ohchi,1,8.0
97049,Yasukaze Motomiya,1,8.0
97050,Yasuko Koike,1,8.0
97051,Yasuko Matsui,1,6.469336333676032
97052,Yasuko Matsuyuki,4,6.012541867599722
97053,Yasuko Tomita,1,5.5
97054,Yasumasa Ôba,1,5.0
97055,Yasumasa Ônishi,1,7.0
97056,Yasunari Kondo,1,8.0
97057,Yasuo Nanjo,1,6.570407364580014
97058,Yasushi Sugita,1,8.17
97059,Yasutaka Tsutsui,1,6.25
97060,Yasuyo Shiroshima,1,6.0
97061,Yat Fan Lau,1,8.489576227857153
97062,Yataro Kurokawa,1,7.0
97063,Yatoya Toy,1,5.0
97064,Yatsuko Tan'ami,1,8.035051769763864
97065,Yau-Gene Chan,1,6.014577125274327
97066,Yauenkü Migue,1,8.3
97067,Yavor Baharov,2,4.335
97068,Yavor Vesselinov,2,4.086995166836519
97069,Yavuz Yalinkiliç,1,8.0
97070,Yawe Davis,1,3.67
97071,Yaya Alafia,2,4.65
97072,Yaya DaCosta,9,5.973365554380646
97073,Yaya Deng,1,3.0
97074,Yayan Ruhian,5,6.670938385698436
97075,Yayaying,1,6.66
97076,Yayaying Rhatha Phongam,3,3.6266666666666665
97077,Yayoi Tokawa,1,4.5
97078,Yayoi Watanabe,2,7.580351248939265
97079,Yayu A.W. Unru,1,6.75
97080,Yayu Unru,1,7.0
97081,Yazuv Bingol,1,7.38
97082,Yaël Abecassis,10,5.891
97083,Yaël Belicha,2,6.68
97084,Yaù Sai-kun,1,8.0
97085,Ydaiber Orozco,1,6.91
97086,Ydalia Suarez,3,3.1666666666666665
97087,Ye Ji-won,2,7.125
97088,Ye Liu,5,5.65
97089,Ye Lu,1,9.0
97090,Ye Yao,1,3.0
97091,Ye-Won Kim,1,5.67
97092,Ye-Won Mun,1,7.0
97093,Ye-jin Im,1,7.25
97094,Ye-jin Son,3,5.056561090961274
97095,Ye-ri Han,2,4.75
97096,Ye-rim Joo,1,4.5
97097,Ye-rin Han,1,8.0
97098,Ye-won Lee,2,4.665
97099,Ye. Akulicheva,1,7.0
97100,Ye. Lilina,1,7.5805273116705765
97101,Ye. Seleznyov,1,7.5805273116705765
97102,Yeardley Smith,1,5.7
97103,Yeay Cheu,1,8.0
97104,Yedoye Travis,1,5.0
97105,Yee Jee Tso,1,4.0
97106,Yee San Hon,1,6.0
97107,Yee Swee Tam,1,7.664537401944808
97108,Yee Tong,1,4.33
97109,Yeerjiang Mahepushen,1,8.0
97110,Yegor Tomoshevsky,1,8.0
97111,Yehezkel Lazarov,1,8.0
97112,Yehonathan Vilozni,1,5.0
97113,Yehoyachin Friedlander,1,4.0
97114,Yehuda Almagor,1,7.13
97115,Yehuda Bauer,1,7.0
97116,Yehuda Efroni,1,4.0
97117,Yehuda Levi,1,7.33
97118,Yehuda Nahari,1,6.0
97119,Yeimar Peralta,1,6.93
97120,Yejin Jeong,1,7.5805273116705765
97121,Yekaterina Kulkina,1,6.0
97122,Yekaterina Samutsevich,1,8.0
97123,Yekaterina Savinova,1,8.0
97124,Yelawolf,1,6.0
97125,Yelda Reynaud,3,4.666666666666667
97126,Yelena Babenko,1,4.71
97127,Yelena Bazilskaja,1,8.0
97128,Yelena Izmailova,1,8.0
97129,Yelena Kuzmina,1,8.0
97130,Yelena Morozova,2,5.335
97131,Yelena Myshkova,1,8.0
97132,Yelena Samarina,2,6.0
97133,Yelena Savitskaya,1,8.0
97134,Yelena Spiridonova,1,7.94
97135,Yelena Tjapkina,2,8.0
97136,Yelena Tyapkina,1,8.0
97137,Yelena Yegorova,1,7.25
97138,Yelizaveta Alekseyeva,1,7.024814447519096
97139,Yelizaveta Korolyova,1,6.67
97140,Yella Rottländer,1,8.31
97141,Yemang Zhou,1,6.0
97142,Yemi Akinyemi,1,2.89
97143,Yemil Sefami,1,5.75
97144,Yen-Tso Chen,1,6.0
97145,Yen-ping Chu,1,3.0
97146,Yeneneh Ezra,1,4.634060185518915
97147,Yeniffer Behrens,1,5.33
97148,Yennis Cheung,2,5.555025047622341
97149,Yenny Paola Vega,1,7.17
97150,Yenthe Bos,1,5.644297507763685
97151,Yeo Ban,1,5.0
97152,Yeo Jin-gu,2,4.5
97153,Yeo Joo-Ha,1,4.0
97154,Yeo Yann Yann,1,8.0
97155,Yeo-Eun Son,1,2.67
97156,Yeo-Jeong Cho,1,8.15
97157,Yeo-been Jeon,1,5.8
97158,Yeo-bin Jeon,1,7.0
97159,Yeo-jeong Yoon,2,6.375
97160,Yeo-jin Kim,2,6.75
97161,Yeon-hee Lee,1,10.0
97162,Yeon-soo Kim,1,8.0
97163,Yeon-woo Nam,1,7.0
97164,Yeong-ae Kim,1,6.0
97165,Yeong-ae Lee,1,7.13
97166,Yeong-cheol Kim,1,8.0
97167,Yeong-gi Jeong,1,5.3748541708486135
97168,Yeong-hie Seo,1,7.58
97169,Yeong-ho Kim,1,7.5
97170,Yeong-mun Kwon,1,6.0
97171,Yeong-ran Lee,1,8.0
97172,Yeong-seo Park,1,7.75
97173,Yeong-seon Kim,1,5.3748541708486135
97174,Yeong-suk Jeong,1,3.33
97175,Yerden Telemisov,1,6.0
97176,Yerin Ha,1,4.549345844319437
97177,Yerken Gubashev,1,7.0
97178,Yerlin Pérez,1,6.0
97179,Yerman Gur,1,6.33
97180,Yerye Beirute,1,5.0
97181,Yerzhan Zhamankulov,1,7.0
97182,Yessmine Ouni,1,5.8
97183,Yetkin Dikinciler,1,4.54969796978206
97184,Yeva Miljutina,1,7.5
97185,Yevgeni Burenkov,1,6.0
97186,Yevgeni Gerchakov,1,7.86
97187,Yevgeni Lazarev,1,6.0
97188,Yevgeni Mironov,1,6.0
97189,Yevgeni Nemchenko,1,8.0
97190,Yevgeni Samojlov,1,7.5
97191,Yevgeni Sitokhin,1,5.33
97192,Yevgeni Teterin,1,7.33
97193,Yevgeni Urbansky,1,7.33
97194,Yevgeniya Dobrovolskaya,1,5.0
97195,Yevgeniya Kryukova,1,4.71
97196,Yevgeniya Muravyova,1,4.71
97197,Yevgeny Koryakovsky,1,5.0
97198,Yevghenij Urbanskij,1,8.0
97199,Ygor Manoel,1,5.459216386585469
97200,Yi Ding,1,4.0
97201,Yi Feng,1,6.0
97202,Yi Huang,4,5.704451992226182
97203,Yi Ling Chen,1,6.0
97204,Yi Lu,3,6.4366666666666665
97205,Yi Sha,1,5.0
97206,Yi Tian,1,8.0
97207,Yi Zhang,5,5.529999999999999
97208,Yi Zhao,1,4.75
97209,Yi-Hsiung Chi,1,6.0
97210,Yi-Hyun Cho,1,4.0
97211,Yi-Kyeong Lee,1,6.570407364580014
97212,Yi-kyung Lee,1,6.0
97213,Yi-kyung Yi,1,9.0
97214,Yi-wen Chen,1,7.6
97215,Yiannis Niarros,1,5.6
97216,Yiannis Papadopoulos,1,7.63
97217,Yichi Zhang,1,4.25
97218,Yifei Liu,2,6.0
97219,Yifeng Li,1,4.0
97220,Yiftach Klein,2,6.32
97221,Yigal Naor,4,6.26
97222,Yigit Özsener,3,7.09
97223,Yihong Duan,3,8.416666666666666
97224,Yihong Jiang,1,7.5805273116705765
97225,Yikuan Yan,1,6.0
97226,Yildirim Simsek,1,7.0
97227,Yile Yara Vianello,4,6.65
97228,Yili Ma,2,6.347465911336652
97229,Yiliana Chong,1,8.0
97230,Yilin Yang,2,5.5
97231,Yilmaz Erdogan,4,6.0
97232,Yilmaz Güney,2,7.46
97233,Yilmaz Yalcin,1,6.0
97234,Yilong Zhu,1,5.5
97235,Yim Eun Kyung,1,6.0
97236,Yiming Liao,1,4.078582071675851
97237,Yin Chang,1,4.0
97238,Yin Tse,1,5.44
97239,Yin Zhusheng,1,6.4
97240,Ying Bo,1,8.67
97241,Ying Da,2,6.27
97242,Ying Fang,1,6.0
97243,Ying Gao,1,6.0
97244,Ying Kwan Lok,1,4.078347321367436
97245,Ying Li,1,6.6
97246,Ying Qu,1,5.0
97247,Ying Ruocheng,2,6.68
97248,Ying Yaning,1,5.0
97249,Ying Ze,1,5.33
97250,Ying-Hsuan Hsieh,1,6.0
97251,Ying-Hsuan Kao,1,3.0
97252,Yingyong Yodbuangarm,1,2.5
97253,Yiorgos Kendros,1,5.6
97254,Yiorgos Striftaris,1,7.0
97255,Yiota Souras,1,2.0
97256,Yip Wing-Cho,1,6.0
97257,Yiti Yao,1,7.67
97258,Yiu Yuet-Ming,1,7.0
97259,Yiu-Cheung Lai,2,6.20215003985002
97260,Yiu-Sing Cheung,1,6.65383057908321
97261,Yiu-Sing Lam,1,5.5
97262,Yiwei Liu,1,5.0
97263,Yiwei Zhou,1,5.67
97264,Yixi Tao,1,4.078582071675851
97265,Yixin Hu,1,5.5
97266,Yiyan Jiang,6,6.544999999999999
97267,Yksel Osmanovski,1,7.0
97268,Ylenia Brivio,1,4.33
97269,Ylfa Edelstein,1,4.0
97270,Ylias Salman,1,8.71
97271,Yllka Gashi,1,7.0
97272,Ylva Fuglerud,1,5.5
97273,Ylva Gallon,2,7.007405937791371
97274,Yma Sumac,1,4.0
97275,Ymanol Perset,2,4.665
97276,Yngve Berven,1,4.0
97277,Yngve Dahlberg,1,5.0
97278,Yngve Nordwall,1,5.0
97279,Yngve Seterås,1,7.5
97280,Ynousse N'Diaye,1,8.0
97281,Yo Hitoto,1,7.5
97282,Yo-Han Byun,1,4.078582071675851
97283,Yo-Hsing Fang,1,6.0
97284,Yo-Landi Visser,1,5.77
97285,Yo-han Byeon,1,6.570289989425806
97286,Yo-han Byuen,1,5.5602874174894525
97287,Yoandra Suárez,1,6.0
97288,Yoann Blanc,1,6.0
97289,Yoann Eloundou Noah,1,4.0
97290,Yoann Zimmer,1,6.5
97291,Yoav Donat,1,7.6
97292,Yoav Koresh,1,4.0
97293,Yoav Reuveni,1,6.0
97294,Yodit Riemersma,1,4.633942810364707
97295,Yoe Hassadeevichit,1,6.0
97296,Yoga Pratama,1,7.0
97297,Yogendra Tikku,1,4.0
97298,Yogev Yefet,1,5.67
97299,Yohan Silasi,1,4.5
97300,Yohana Cobo,1,7.53
97301,Yohance Myles,1,4.5
97302,Yohann Drouin,1,6.09858721554856
97303,Yohji Yamamoto,1,7.0
97304,Yoichi Funaki ,1,9.412869080972499
97305,Yoichi Numata,2,6.25
97306,Yoichi Yasukawa,1,6.0
97307,Yoichiro Saito,2,6.5
97308,Yoima Valdés,1,6.0
97309,Yoji Tanaka,2,7.6
97310,Yoka Berretty,1,7.56
97311,Yoko Fujita,1,6.5
97312,Yoko Fujiyama,1,6.0
97313,Yoko Haruyama,1,6.0
97314,Yoko Hayama,1,4.0
97315,Yoko Maki,7,5.1414285714285715
97316,Yoko Minamida,1,9.2
97317,Yoko Mitsuya,1,6.67
97318,Yoko Muto,1,7.33
97319,Yoko Ono,6,6.512409958353353
97320,Yoko Shimada,1,4.0
97321,Yoko Tani,8,5.4760734019435695
97322,Yoko Tsukasa,4,8.1225
97323,Yoko Umemura,3,7.6933333333333325
97324,Yola Sanko,2,4.7471686155466015
97325,Yolanda Corbett,1,6.283668336726776
97326,Yolanda Corrales,1,7.0
97327,Yolanda Farr,1,8.67
97328,Yolanda Lynes,1,2.6137029161835845
97329,Yolanda Palomo,1,4.0
97330,Yolanda Pecoraro,1,3.5
97331,Yolanda Ramos,1,6.5
97332,Yolanda Rigel,1,7.0
97333,Yolanda Stange,2,7.807730853140116
97334,Yolanda Suarez,1,5.6
97335,Yolanda Villa,1,7.69
97336,Yolanda Wood,3,2.476168139950387
97337,Yolande Donlan,1,6.0
97338,Yolande Laffon,1,6.0
97339,Yolande Moreau,17,6.631360931694198
97340,Yolande Turner,1,5.33
97341,Yolanthe Cabau,2,4.775083735199445
97342,Yole Loquercio,1,5.5
97343,Yoli Fuller,3,5.041274287758049
97344,Yolker Lechtenbrink,1,4.0
97345,Yollanda Chimbarami,1,7.02457969721068
97346,Yolonda Ross,3,6.113333333333333
97347,Yomary Cruz,1,5.0043398030295565
97348,Yon González,4,7.5
97349,Yon Tumarkin,1,4.0
97350,Yona Elian,1,4.0
97351,Yona Kervern,2,5.779967646013414
97352,Yonah Odoom,1,6.5
97353,Yonalki Broch Montano,1,6.0
97354,Yonatan Bar-Or,1,5.4
97355,Yonatan Shiray,2,6.995
97356,Yonathan Kugler,1,5.0
97357,Yonedanji Katsura,1,7.1081202868680835
97358,Yong Dong,1,10.0
97359,Yong Hou,1,7.88
97360,Yong Mei,1,8.0
97361,Yong Oh,1,8.0
97362,Yong-geun Bae,1,7.67
97363,Yong-nyeo Lee,2,7.5
97364,Yong-seok Jo,1,8.035051769763864
97365,Yong-taek Kim,1,7.21
97366,Yong-woo Park,1,7.38
97367,Yongbo Jiang,1,6.0
97368,Yongjian Lin,1,10.0
97369,Yongzhong Chen,2,7.75
97370,Yonko Dimitrov,1,4.8
97371,Yoná Magalhães,1,7.44
97372,Yoo Deug Young,1,8.0
97373,Yoo Ga Yeon,1,8.0
97374,Yoo Gong,5,7.044
97375,Yoo Hae-jin,2,6.0
97376,Yoo Jae-Myung,1,6.33
97377,Yoo Joon-sang,1,7.0
97378,Yoo Ohsung,1,8.0
97379,Yoo Seung-jun,1,4.33
97380,Yoo Sun,1,8.0
97381,Yoo-Bin Sung,3,6.548099169254562
97382,Yoo-Young Lee,1,7.0
97383,Yoo-chun Park,1,5.189303549053565
97384,Yoo-ram Bae,4,4.4175
97385,Yool Heo,1,4.0
97386,Yoon C. Joyce,7,3.8946038883704746
97387,Yoon Jae-Moon,1,7.44
97388,Yoon Kye-sang,1,7.0
97389,Yoon Kyung-ho,1,6.33
97390,Yoon Se-Woong,1,6.33
97391,Yoon Yeo-jeong,1,7.0
97392,Yoon Yeo-jung,1,6.0
97393,Yoon-Seok Kim,1,6.75
97394,Yoon-ju Jang,1,5.0
97395,Yoona,2,5.527487058969587
97396,Yor Jasbleidy,1,8.0
97397,Yor Jasbleidy Sanchez,1,8.0
97398,Yoram Hattab,2,7.115
97399,Yoram Honig,1,5.0
97400,Yordam Yositov,1,1.0
97401,Yordanos Shiferaw,1,5.83
97402,Yorgo Constantine,1,5.003870302412726
97403,Yorgo Voyagis,14,4.241428571428572
97404,Yorgos Glastras,1,6.67
97405,Yorgos Karamihos,1,5.33
97406,Yorgos Lanthimos,1,6.73
97407,Yorgos Pirpassopoulos,2,5.335
97408,Yorgos Voultatzis,1,8.0
97409,Yori Bertin,1,8.2
97410,Yorick Van Wageningen,4,6.6225000000000005
97411,Yorik van Wageningen,1,4.78
97412,Yoriko Douguchi,1,6.0
97413,Yoriko Dôguchi,3,7.256273988618992
97414,Yoshi Kato,3,8.023367846509244
97415,Yoshi Nurijumi,1,5.8
97416,Yoshi Oida,1,6.71
97417,Yoshi Sakô,1,5.0
97418,Yoshi Sudarso,2,5.375
97419,Yoshi Yatabe,1,7.0
97420,Yoshiaki Aoki,1,8.0
97421,Yoshiaki Kanayagi,1,9.64
97422,Yoshida Rei,1,6.5
97423,Yoshie Kitsuda,1,2.0
97424,Yoshie Nakagawa,2,8.585
97425,Yoshie Shimamura,1,7.664302651636393
97426,Yoshifumi Tajima,1,6.0
97427,Yoshihiko Hakamada,1,6.0
97428,Yoshihiko Hosoda,1,7.0
97429,Yoshihiro Hamaguchi,1,8.17
97430,Yoshihiro Nishikubo,1,6.0
97431,Yoshihiro Usami,1,6.837620573565142
97432,Yoshikazu Ono,1,7.0
97433,Yoshiki Arizono,1,7.02457969721068
97434,Yoshiki Kanahashi,1,2.984334659156849
97435,Yoshiko Ieda,1,8.67
97436,Yoshiko Kuga,4,8.0175
97437,Yoshiko Miyazaki,1,6.0
97438,Yoshiko Nakada,1,9.25
97439,Yoshiko Okada,3,6.75
97440,Yoshiko Sakakibara,1,6.014694500428535
97441,Yoshiko Sakuma,2,6.054060143434041
97442,Yoshiko Tanaka,2,6.255000000000001
97443,Yoshiko Yamaguchi,1,6.63
97444,Yoshimi Kinuta,1,8.0
97445,Yoshino Kimura,5,6.14
97446,Yoshinobu Ogawa,1,6.5
97447,Yoshinori Okada,2,6.136891569972314
97448,Yoshio Harada,7,7.610007891302485
97449,Yoshio Inaba,1,9.54
97450,Yoshio Kosugi,3,5.666666666666667
97451,Yoshio Tsuchiya,4,6.641202968895685
97452,Yoshio Yoshida,1,6.469336333676032
97453,Yoshiro Matsumoto,1,7.5
97454,Yoshiro Uchida,1,6.469336333676032
97455,Yoshirô Kitahara,1,6.469336333676032
97456,Yoshisuke Koizumi,1,7.0
97457,Yoshitaka Amano,1,5.54
97458,Yoshitaka Zushi,2,7.385
97459,Yoshitarô Iijima,1,7.024931822673303
97460,Yoshiyoshi Arakawa,2,6.241369853704141
97461,Yoshiyuki Daichi,2,6.5
97462,Yoshiyuki Hirai,1,6.837620573565142
97463,Yoshiyuki Morishita,1,7.2
97464,Yoshizaburo Arashi,1,9.33
97465,Yoshizawa,1,6.0
97466,YosiYosi Arakawa,3,7.011433359900013
97467,Yoson An,2,5.4440800050988
97468,Yossawat Sittiwong,1,2.0
97469,Yossi Graber,3,5.333333333333333
97470,Yossi Pollak,1,8.0
97471,Yosuke Akiyama,1,8.0
97472,Yosuke Eguchi,5,6.042947359138881
97473,Yosuke Fujita,1,5.087645642378543
97474,Yosuke Irie,1,8.4
97475,Yosuke Natsuki,2,5.0
97476,Yosuke Yamashita,1,8.0
97477,Yota Argyropoulou,1,6.67
97478,Yothin Clavenzani,1,6.25
97479,You,2,5.882405937791371
97480,You Min Ho,1,8.0
97481,You Tianyi,1,5.0
97482,You-Nam Wong,1,7.15
97483,Youcef Meziani,1,8.0
97484,Youdon Aukatsang,1,6.0
